precio_texto,tipo_y_ciudad,titulo,habitaciones_texto,banos_texto,area_texto,url_aviso,pagina
$ 450.000.000,"Lote en Pereira, Risaralda","Lote en venta en combia, pereira",2400 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/192386730,224
$ 610.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,121 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/192954161,224
$ 270.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en condina, pereira",3 Habs.,2 Baños,56 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/194059818,224
$ 6.700.000.000,"Bodega en Pereira, Risaralda",Bodega en venta en pereira,1600 m²,,,https://www.fincaraiz.com.co/bodega-en-venta-en-pereira/192320521,224
$ 540.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en los alpes, pereira",2 Habs.,2 Baños,69 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alpes-pereira/193236270,224
$ 1.300.000.000,"Casa en Pereira, Risaralda","Casa en  venta en los alamos, pereira",5 Habs.,4 Baños,320 m²,https://www.fincaraiz.com.co/casa-en-venta-en-los-alamos-pereira/192003701,224
$ 900.000.000,"Apartamento en Pereira, Risaralda","Apartamento en  venta en pinares, pereira",3 Habs.,3 Baños,180 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/191767768,224
$ 1.500.000.000,"Casa en Pereira, Risaralda","Casa en venta en pinares, pereira",5 Habs.,5 Baños,450 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193841927,224
$ 6.000.000.000,"Casa en Pereira, Risaralda","Casa en venta en palmas de belmonte, pereira",3 Habs.,3 Baños,150 m²,https://www.fincaraiz.com.co/casa-en-venta-en-palmas-de-belmonte-pereira/192790245,224
$ 470.000.000,"Casa en Pereira, Risaralda","Casa en venta en centro, pereira",6 Habs.,4 Baños,270 m²,https://www.fincaraiz.com.co/casa-en-venta-en-centro-pereira/11057676,224
$ 175.000.000,"Lote en Pereira, Risaralda",Lote en venta en pereira,683 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pereira/192646513,225
$ 2.800.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",7 Habs.,8 Baños,740 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/194139785,225
$ 1.800.000.000,"Casa en Pereira, Risaralda","Casa en venta en cerritos, pereira",13 Habs.,9 Baños,600 m²,https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193303852,225
$ 380.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en ciudad jardin, pereira",3 Habs.,3 Baños,81 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-ciudad-jardin-pereira/193019601,225
$ 400.000.000,"Lote en Pereira, Risaralda","Lote en venta en combia, pereira",2420 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-combia-pereira/192812873,225
$ 1.200.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,1 Hab,1 Baño,500 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193312873,225
$ 2.500.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",4 Habs.,6 Baños,500 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193620823,225
$ 425.000.000,"Apartamento en Pereira, Risaralda",Apartamento en  venta en la macarena,3 Habs.,2 Baños,90 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-macarena/191865777,225
$ 420.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en el dorado, pereira",3 Habs.,2 Baños,72 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-dorado-pereira/193284890,225
$ 580.000.000,"Casa en Pereira, Risaralda","Casa en venta en cuba, pereira",5 Habs.,3 Baños,154 m²,https://www.fincaraiz.com.co/casa-en-venta-en-cuba-pereira/193302932,225
$ 737.000.000,"Casa en Pereira, Risaralda","Casa en venta en pueblito cafetero, pereira",4 Habs.,4 Baños,156 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/193311953,225
$ 2.900.000.000,"Casa Campestre en Pereira, Risaralda",Casa campestre en venta en pereira,4 Habs.,5 Baños,576 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-pereira/193334430,225
$ 430.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,3 Habs.,2 Baños,84 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/192946815,225
$ 350.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares, pereira",2 Habs.,2 Baños,60 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/192320974,225
$ 270.000.000,"Apartaestudio en Pereira, Risaralda","Apartaestudio en venta en pinares, pereira",1 Hab,1 Baño,40 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pinares-pereira/194049108,225
$ 1.400.000.000,"Casa en Pereira, Risaralda","Casa en venta en cerritos, pereira",4 Habs.,3 Baños,300 m²,https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/192864857,225
$ 550.000.000,"Casa en Pereira, Risaralda","Casa en venta en la bella, pereira",2 Habs.,2 Baños,164 m²,https://www.fincaraiz.com.co/casa-en-venta-en-la-bella-pereira/193796355,225
$ 1.340.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en los alamos, pereira",3 Habs.,5 Baños,240 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193841309,225
$ 430.000.000,"Casa en Pereira, Risaralda","Casa en venta en la bella, pereira",3 Habs.,1 Baño,200 m²,https://www.fincaraiz.com.co/casa-en-venta-en-la-bella-pereira/193457058,225
$ 70.000.000,"Lote en Pereira, Risaralda","Lote en venta en altagracia, pereira",50 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-altagracia-pereira/193302012,225
$ 280.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en condina, pereira",3 Habs.,1 Baño,52 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-condina-pereira/193088556,225
$ 260.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en pinares, pereira",1 Ambiente,1 Baño,26 m²,https://www.fincaraiz.com.co/oficina-en-venta-en-pinares-pereira/193720054,226
$ 600.000.000,"Cabaña en Pereira, Risaralda","Cabaña en venta en la florida, pereira",4 Habs.,4 Baños,367 m²,https://www.fincaraiz.com.co/cabaña-en-venta-en-la-florida-pereira/192553845,226
$ 1.650.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en  venta en cerritos, pereira",4 Habs.,6 Baños,423 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/192043753,226
$ 240.000.000,"Oficina en Pereira, Risaralda","Oficina en venta en centro, pereira",1 Ambiente,1 Baño,55 m²,https://www.fincaraiz.com.co/oficina-en-venta-en-centro-pereira/7894364,226
$ 1.700.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,4 Habs.,5 Baños,576 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193413477,226
$ 2.700.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",4 Habs.,4 Baños,1200 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/10313477,226
$ 708.812.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en cerritos, pereira",2 Habs.,2 Baños,82 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/193484272,226
$ 850.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en cerritos, pereira",2 Habs.,3 Baños,151 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-cerritos-pereira/194009042,226
$ 2.000.000.000,"Casa en Pereira, Risaralda","Casa en venta en cerritos, pereira",3 Habs.,6 Baños,370 m²,https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193840540,226
$ 700.000.000,"Casa en Pereira, Risaralda","Casa en  venta en villavicencio, pereira",8 Habs.,5 Baños,305 m²,https://www.fincaraiz.com.co/casa-en-venta-en-villavicencio-pereira/191584423,226
$ 580.000.000,"Casa en Pereira, Risaralda","Casa en venta en pueblito cafetero, pereira",4 Habs.,4 Baños,132 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pueblito-cafetero-pereira/193309193,226
$ 850.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,2 Habs.,2 Baños,96 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/194083352,226
$ 2.300.000.000,"Finca en Pereira, Risaralda","Finca en venta en morelia, pereira",5 Habs.,6 Baños,1150 m²,https://www.fincaraiz.com.co/finca-en-venta-en-morelia-pereira/192899101,226
$ 600.000.000,"Local Comercial en Pereira, Risaralda","Local en venta en palmas de belmonte, pereira",43 m²,,,https://www.fincaraiz.com.co/local-en-venta-en-palmas-de-belmonte-pereira/193473260,226
$ 450.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en pinares, pereira",3 Habs.,2 Baños,75 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pinares-pereira/193244055,226
$ 540.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en sector belmonte, pereira",3 Habs.,2 Baños,78 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-belmonte-pereira/194004758,226
$ 95.000.000,"Lote en Pereira, Risaralda","Lote en venta en la idalia, pereira",95 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-la-idalia-pereira/193917143,226
$ 350.000.000,"Casa en Pereira, Risaralda","Casa en venta en galicia, pereira",3 Habs.,2 Baños,68 m²,https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193284574,226
$ 1.700.000.000,"Bodega en Pereira, Risaralda","Bodega en venta en centro, pereira",3 Baños,466 m²,,https://www.fincaraiz.com.co/bodega-en-venta-en-centro-pereira/193829528,226
$ 709.000.000,"Lote en Pereira, Risaralda",Apartaestudio en venta en pereira,2656 m²,,,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-pereira/194041913,226
$ 70.000.000,"Lote en Pereira, Risaralda","Lote en venta en altagracia, pereira",50 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-altagracia-pereira/193312708,226
$ 450.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en maraya, pereira",2 Habs.,3 Baños,74 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-maraya-pereira/193150934,227
$ 1.600.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en morelia, pereira",9 Habs.,6 Baños,500 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-morelia-pereira/193134114,227
$ 1.000.000.000,"Casa en Pereira, Risaralda","Casa en venta en pinares, pereira",4 Habs.,4 Baños,246 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193462248,227
$ 770.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,4 Habs.,3 Baños,134 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/194233043,227
$ 290.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en los alcazares, pereira",3 Habs.,2 Baños,75 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alcazares-pereira/193707202,227
$ 228.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,3 Habs.,2 Baños,72 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193303838,227
$ 435.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,80 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/192412859,227
$ 1.850.000.000,"Finca en Pereira, Risaralda",Finca en venta en pereira,5 Habs.,5 Baños,562 m²,https://www.fincaraiz.com.co/finca-en-venta-en-pereira/193709495,227
$ 1.260.000.000,"Local Comercial en Pereira, Risaralda","Local en venta en pinares, pereira",4 Ambientes,1 Baño,87.92 m²,https://www.fincaraiz.com.co/local-en-venta-en-pinares-pereira/193880290,227
$ 800.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",2000 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/193311788,227
$ 380.000.000,"Casa en Pereira, Risaralda",Casa en venta en pereira,4 Habs.,4 Baños,150 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pereira/193314081,227
$ 240.000.000,"Apartaestudio en Pereira, Risaralda","Apartaestudio en venta en maraya, pereira",1 Hab,1 Baño,35 m²,https://www.fincaraiz.com.co/apartaestudio-en-venta-en-maraya-pereira/193303989,227
$ 360.000.000,"Casa en Pereira, Risaralda","Casa en venta en galicia, pereira",2 Habs.,3 Baños,60 m²,https://www.fincaraiz.com.co/casa-en-venta-en-galicia-pereira/193151236,227
$ 630.000.000,"Lote en Pereira, Risaralda",Lote en venta en pereira,174 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pereira/192450165,227
$ 480.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,4 Habs.,2 Baños,170 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/193746801,227
$ 850.000.000,"Local Comercial en Pereira, Risaralda","Local en venta en sector lago uribe, pereira",4 Baños,440 m²,,https://www.fincaraiz.com.co/local-en-venta-en-sector-lago-uribe-pereira/193407504,227
$ 680.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,3 Habs.,2 Baños,102 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/192649094,227
$ 1.500.000.000,"Casa en Pereira, Risaralda","Casa en venta en pinares, pereira",4 Habs.,5 Baños,290 m²,https://www.fincaraiz.com.co/casa-en-venta-en-pinares-pereira/193742366,227
$ 390.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en avenida 30 de agosto, pereira",4 Habs.,2 Baños,75 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/194177228,227
$ 630.000.000,"Casa en Pereira, Risaralda","Casa en venta en circunvalar - alamos, pereira",6 Habs.,3 Baños,175 m²,https://www.fincaraiz.com.co/casa-en-venta-en-circunvalar-alamos-pereira/192648023,227
$ 4.032.000.000,"Finca en Pereira, Risaralda","Finca en venta en cerritos, pereira",5 Habs.,3 Baños,400 m²,https://www.fincaraiz.com.co/finca-en-venta-en-cerritos-pereira/193312090,227
$ 2.300.000.000,"Casa en Pereira, Risaralda","Casa en venta en combia, pereira",4 Habs.,5 Baños,2700 m²,https://www.fincaraiz.com.co/casa-en-venta-en-combia-pereira/193695270,228
$ 300.000.000,"Lote en Pereira, Risaralda",Lote en venta en pereira,2500 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-pereira/192962701,228
$ 280.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en avenida 30 de agosto, pereira",3 Habs.,2 Baños,75 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/193304291,228
$ 5.500.000.000,"Edificio en Pereira, Risaralda",Edificio en venta en pereira,6 Habs.,3 Baños,2243 m²,https://www.fincaraiz.com.co/edificio-en-venta-en-pereira/193300927,228
$ 3.500.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",6 Habs.,9 Baños,596 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/193509948,228
$ 2.650.000.000,"Casa en Pereira, Risaralda","Casa en venta en cerritos, pereira",4 Habs.,6 Baños,520 m²,https://www.fincaraiz.com.co/casa-en-venta-en-cerritos-pereira/193484107,228
$ 270.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en avenida 30 de agosto, pereira",3 Habs.,2 Baños,104 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/193303220,228
$ 240.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en avenida 30 de agosto, pereira",3 Habs.,2 Baños,118 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-avenida-30-de-agosto-pereira/193311170,228
$ 960.000.000,"Apartamento en Pereira, Risaralda",Apartamento en venta en pereira,4 Habs.,2 Baños,280 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-pereira/192320191,228
$ 400.000.000,"Local Comercial en Pereira, Risaralda","Local en venta en centro, pereira",5 Ambientes,2 Baños,128 m²,https://www.fincaraiz.com.co/local-en-venta-en-centro-pereira/193142668,228
$ 750.000.000,"Casa en Pereira, Risaralda","Casa en venta en olaya herrera, pereira",3 Habs.,3 Baños,160 m²,https://www.fincaraiz.com.co/casa-en-venta-en-olaya-herrera-pereira/193765145,228
$ 236.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en el poblado ii etapa, pereira",2 Habs.,1 Baño,48 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-poblado-ii-etapa-pereira/193313463,228
$ 3.536.000.000,"Lote en Pereira, Risaralda","Lote en venta en maraya, pereira",340 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-maraya-pereira/193413463,228
$ 650.000.000,"Casa en Pereira, Risaralda","Casa en venta en turin, pereira",6 Habs.,2 Baños,85 m²,https://www.fincaraiz.com.co/casa-en-venta-en-turin-pereira/10558417,228
$ 570.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en los alamos, pereira",2 Habs.,2 Baños,100 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-alamos-pereira/193615756,228
$ 490.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en la bella, pereira",3 Habs.,2 Baños,70 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-bella-pereira/193231505,228
$ 520.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en maraya, pereira",3 Habs.,2 Baños,120 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-maraya-pereira/193302300,228
$ 220.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en frailes, pereira",3 Habs.,1 Baño,48 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-frailes-pereira/192321413,228
$ 400.000.000,"Casa en Pereira, Risaralda","Casa en venta en villa verde, pereira",4 Habs.,2 Baños,82 m²,https://www.fincaraiz.com.co/casa-en-venta-en-villa-verde-pereira/194018049,228
$ 1.900.000.000,"Casa Campestre en Pereira, Risaralda","Casa campestre en venta en cerritos, pereira",4 Habs.,4 Baños,480 m²,https://www.fincaraiz.com.co/casa-campestre-en-venta-en-cerritos-pereira/194007957,228
$ 420.000.000,"Apartamento en Pereira, Risaralda","Apartamento en venta en galicia, pereira",3 Habs.,2 Baños,67 m²,https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-pereira/193652911,228
$ 350.000.000,"Casa en Pereira, Risaralda","Casa en venta en zona deportiva villa olimpica, pereira",3 Habs.,4 Baños,78 m²,https://www.fincaraiz.com.co/casa-en-venta-en-zona-deportiva-villa-olimpica-pereira/193746183,229
$ 640.000.000,"Casa en Pereira, Risaralda","Casa en venta en samaria i etapa, pereira",11 Habs.,4 Baños,234 m²,https://www.fincaraiz.com.co/casa-en-venta-en-samaria-i-etapa-pereira/193693430,229
$ 590.000.000,"Lote en Pereira, Risaralda","Lote en venta en cerritos, pereira",3183 m²,,,https://www.fincaraiz.com.co/lote-en-venta-en-cerritos-pereira/192386702,229
